timestamp,symbol,Open,High,Low,Close,Volume
2021-02-20 00:00:00+00:00,BTC_USDT:USDT,56005.85,57699.0,53905.0,55917.41,240296.308
2021-02-21 00:00:00+00:00,BTC_USDT:USDT,55908.45,58472.14,55564.5,57487.43,196820.573
2021-02-22 00:00:00+00:00,BTC_USDT:USDT,57475.5,57591.87,47751.42,54121.1,480660.187
2021-02-23 00:00:00+00:00,BTC_USDT:USDT,54125.55,54260.12,44893.82,48930.0,748737.4619999999
2021-02-24 00:00:00+00:00,BTC_USDT:USDT,48930.01,51435.58,47000.0,49702.03,333415.219
2021-02-25 00:00:00+00:00,BTC_USDT:USDT,49702.05,52134.96,46685.43,47089.37,349943.016
2021-02-26 00:00:00+00:00,BTC_USDT:USDT,47087.97,48438.01,44100.0,46313.13,440670.32
2021-02-27 00:00:00+00:00,BTC_USDT:USDT,46313.12,48476.05,44926.77,46102.63,256027.074
2021-02-28 00:00:00+00:00,BTC_USDT:USDT,46097.09,46678.0,43002.05,45163.36,370358.825
2021-03-01 00:00:00+00:00,BTC_USDT:USDT,45162.64,49800.0,44972.49,49592.7,315659.931
2021-03-02 00:00:00+00:00,BTC_USDT:USDT,49594.99,50221.77,47058.06,48450.57,273100.435
2021-03-03 00:00:00+00:00,BTC_USDT:USDT,48454.21,52681.51,48110.66,50373.75,350311.234
2021-03-04 00:00:00+00:00,BTC_USDT:USDT,50373.75,51800.0,47500.0,48385.77,387428.957
2021-03-05 00:00:00+00:00,BTC_USDT:USDT,48385.77,49470.0,46320.0,48770.57,354602.756
2021-03-06 00:00:00+00:00,BTC_USDT:USDT,48772.68,49253.63,47090.0,48908.21,215092.91
2021-03-07 00:00:00+00:00,BTC_USDT:USDT,48908.21,51480.0,48908.21,50995.27,248398.116
2021-03-08 00:00:00+00:00,BTC_USDT:USDT,50991.35,52450.0,49310.0,52429.43,308339.866
2021-03-09 00:00:00+00:00,BTC_USDT:USDT,52429.43,54950.0,51880.0,54917.78,285604.798
2021-03-10 00:00:00+00:00,BTC_USDT:USDT,54917.78,57500.92,53061.0,55947.98,401159.493
2021-03-11 00:00:00+00:00,BTC_USDT:USDT,55949.3,58283.0,54356.44,57844.52,364681.31799999997
2021-03-12 00:00:00+00:00,BTC_USDT:USDT,57842.64,58186.33,55074.3,57291.03,335495.042
2021-03-13 00:00:00+00:00,BTC_USDT:USDT,57291.04,61950.0,56136.0,61267.41,320322.173
2021-03-14 00:00:00+00:00,BTC_USDT:USDT,61267.41,61798.0,59005.0,59037.12,231991.901
2021-03-15 00:00:00+00:00,BTC_USDT:USDT,59037.11,60740.0,54517.28,55646.61,448820.83
2021-03-16 00:00:00+00:00,BTC_USDT:USDT,55646.61,56988.0,53335.0,56954.19,339718.202
2021-03-17 00:00:00+00:00,BTC_USDT:USDT,56953.23,59078.79,54154.93,58959.0,339397.712
2021-03-18 00:00:00+00:00,BTC_USDT:USDT,58959.01,60510.0,57072.0,57700.01,305100.026
2021-03-19 00:00:00+00:00,BTC_USDT:USDT,57700.01,59550.0,56301.27,58089.11,259039.479
2021-03-20 00:00:00+00:00,BTC_USDT:USDT,58089.11,59948.0,57881.0,58145.61,203680.149
2021-03-21 00:00:00+00:00,BTC_USDT:USDT,58144.44,58638.7,55403.55,57415.18,237518.696
2021-03-22 00:00:00+00:00,BTC_USDT:USDT,57415.19,58500.0,53635.81,54129.56,293062.947
2021-03-23 00:00:00+00:00,BTC_USDT:USDT,54129.56,55890.68,52981.4,54400.0,276199.041
2021-03-24 00:00:00+00:00,BTC_USDT:USDT,54400.0,57234.79,51666.0,52311.54,394172.526
2021-03-25 00:00:00+00:00,BTC_USDT:USDT,52307.89,53255.2,50452.08,51325.21,416848.091
2021-03-26 00:00:00+00:00,BTC_USDT:USDT,51325.21,55123.0,51260.0,55030.0,271957.842
2021-03-27 00:00:00+00:00,BTC_USDT:USDT,55030.0,56658.76,54001.0,55828.0,234435.346
2021-03-28 00:00:00+00:00,BTC_USDT:USDT,55828.0,56588.31,54694.91,55805.08,200603.768
2021-03-29 00:00:00+00:00,BTC_USDT:USDT,55804.16,58490.11,54931.15,57677.64,277215.268
2021-03-30 00:00:00+00:00,BTC_USDT:USDT,57676.14,59560.0,57110.0,58794.16,232824.065
2021-03-31 00:00:00+00:00,BTC_USDT:USDT,58794.17,59920.0,56812.0,58807.24,337038.349
2021-04-01 00:00:00+00:00,BTC_USDT:USDT,58810.99,59592.22,58002.0,58794.01,196332.114
2021-04-02 00:00:00+00:00,BTC_USDT:USDT,58797.56,60397.85,58490.03,59031.36,189391.958
2021-04-03 00:00:00+00:00,BTC_USDT:USDT,59028.99,59925.0,56900.0,57134.65,198636.171
2021-04-04 00:00:00+00:00,BTC_USDT:USDT,57134.65,58553.0,56517.23,58234.61,152454.122
2021-04-05 00:00:00+00:00,BTC_USDT:USDT,58234.61,59385.0,56808.94,59243.39,174338.646
2021-04-06 00:00:00+00:00,BTC_USDT:USDT,59243.4,59626.18,57500.0,58059.99,165562.029
2021-04-07 00:00:00+00:00,BTC_USDT:USDT,58060.0,58720.0,55536.07,56018.18,265271.707
2021-04-08 00:00:00+00:00,BTC_USDT:USDT,56018.17,58200.0,55759.13,58122.26,161389.858
2021-04-09 00:00:00+00:00,BTC_USDT:USDT,58122.93,58950.0,57700.0,58176.03,141690.144
2021-04-10 00:00:00+00:00,BTC_USDT:USDT,58176.04,61800.0,57943.95,59832.43,240907.592
2021-04-11 00:00:00+00:00,BTC_USDT:USDT,59832.43,60816.88,59304.02,60090.2,148499.824
2021-04-12 00:00:00+00:00,BTC_USDT:USDT,60093.26,61449.91,59500.0,59911.18,196147.561
2021-04-13 00:00:00+00:00,BTC_USDT:USDT,59911.19,63850.0,59873.01,63649.71,279389.492
2021-04-14 00:00:00+00:00,BTC_USDT:USDT,63645.05,64986.11,61404.0,63019.1,323454.88
2021-04-15 00:00:00+00:00,BTC_USDT:USDT,63018.34,63905.83,62157.89,63232.55,178604.198
2021-04-16 00:00:00+00:00,BTC_USDT:USDT,63232.56,63600.0,60100.0,61424.67,255765.893
2021-04-17 00:00:00+00:00,BTC_USDT:USDT,61424.67,62610.0,59620.0,60090.14,194112.299
2021-04-18 00:00:00+00:00,BTC_USDT:USDT,60090.14,60450.0,50050.0,56140.05,522006.276
2021-04-19 00:00:00+00:00,BTC_USDT:USDT,56140.05,57532.7,54200.0,55634.39,285041.716
2021-04-20 00:00:00+00:00,BTC_USDT:USDT,55634.38,57060.0,53330.82,56410.56,324494.085
2021-04-21 00:00:00+00:00,BTC_USDT:USDT,56411.25,56756.78,53610.0,53800.0,252601.972
2021-04-22 00:00:00+00:00,BTC_USDT:USDT,53794.72,55470.51,50534.34,51714.61,453489.185
2021-04-23 00:00:00+00:00,BTC_USDT:USDT,51714.62,52152.0,47546.16,51122.62,554666.026
2021-04-24 00:00:00+00:00,BTC_USDT:USDT,51122.63,51183.51,48690.0,50092.4,299663.131
2021-04-25 00:00:00+00:00,BTC_USDT:USDT,50094.27,50577.9,46930.43,49063.94,310306.501
2021-04-26 00:00:00+00:00,BTC_USDT:USDT,49063.94,54364.89,48763.0,53984.33,390494.148
2021-04-27 00:00:00+00:00,BTC_USDT:USDT,53984.34,55500.0,53225.14,55006.25,225440.361
2021-04-28 00:00:00+00:00,BTC_USDT:USDT,55006.25,56574.13,53852.0,54861.77,263170.559
2021-04-29 00:00:00+00:00,BTC_USDT:USDT,54861.76,55222.02,52350.0,53558.8,257045.19
2021-04-30 00:00:00+00:00,BTC_USDT:USDT,53558.57,57935.0,53043.62,57684.16,294683.751
2021-05-01 00:00:00+00:00,BTC_USDT:USDT,57688.29,58488.17,57051.23,57836.34,207854.398
2021-05-02 00:00:00+00:00,BTC_USDT:USDT,57836.35,57959.97,56100.0,56630.33,203712.51499999998
2021-05-03 00:00:00+00:00,BTC_USDT:USDT,56630.34,59056.59,56500.65,57214.83,271733.972
2021-05-04 00:00:00+00:00,BTC_USDT:USDT,57214.84,57253.76,53094.59,53263.32,388988.754
2021-05-05 00:00:00+00:00,BTC_USDT:USDT,53263.32,57940.0,52880.38,57497.77,317811.705
2021-05-06 00:00:00+00:00,BTC_USDT:USDT,57497.76,58450.0,55297.91,56435.35,275471.204
2021-05-07 00:00:00+00:00,BTC_USDT:USDT,56435.35,58800.0,55300.0,57350.88,256159.504
2021-05-08 00:00:00+00:00,BTC_USDT:USDT,57350.89,59590.96,56961.25,58924.98,264906.729
2021-05-09 00:00:00+00:00,BTC_USDT:USDT,58926.36,59335.19,56316.0,58292.53,245954.014
2021-05-10 00:00:00+00:00,BTC_USDT:USDT,58292.53,59654.0,53250.0,55869.67,396237.133
2021-05-11 00:00:00+00:00,BTC_USDT:USDT,55869.41,56908.66,54541.33,56710.43,267226.104
2021-05-12 00:00:00+00:00,BTC_USDT:USDT,56712.7,58049.99,48503.74,49595.76,472329.152
2021-05-13 00:00:00+00:00,BTC_USDT:USDT,49596.75,51358.0,45596.32,49707.9,652476.689
2021-05-14 00:00:00+00:00,BTC_USDT:USDT,49706.27,51533.0,48870.41,49873.27,319069.002
2021-05-15 00:00:00+00:00,BTC_USDT:USDT,49873.26,50709.43,46584.32,46793.41,441705.514
2021-05-16 00:00:00+00:00,BTC_USDT:USDT,46794.62,49829.39,43866.0,46429.28,604537.63
2021-05-17 00:00:00+00:00,BTC_USDT:USDT,46429.28,46655.0,42151.0,43566.18,809129.365
2021-05-18 00:00:00+00:00,BTC_USDT:USDT,43565.11,45846.61,42268.0,42882.53,590358.592
2021-05-19 00:00:00+00:00,BTC_USDT:USDT,42882.54,43615.93,28688.0,36689.14,1373851.849
2021-05-20 00:00:00+00:00,BTC_USDT:USDT,36689.14,42460.0,34882.0,40500.3,775185.113
2021-05-21 00:00:00+00:00,BTC_USDT:USDT,40500.0,42270.42,33400.0,37211.02,930671.747
2021-05-22 00:00:00+00:00,BTC_USDT:USDT,37210.01,38851.34,35201.11,37432.58,588166.784
2021-05-23 00:00:00+00:00,BTC_USDT:USDT,37436.0,38261.71,31096.7,34651.6,996815.017
2021-05-24 00:00:00+00:00,BTC_USDT:USDT,34656.53,39917.09,34366.0,38779.66,707903.071
2021-05-25 00:00:00+00:00,BTC_USDT:USDT,38783.58,39790.05,36439.32,38326.84,598836.411
2021-05-26 00:00:00+00:00,BTC_USDT:USDT,38326.84,40900.0,37804.76,39224.2,577032.81
2021-05-27 00:00:00+00:00,BTC_USDT:USDT,39224.21,40438.82,37133.22,38527.38,543338.566
2021-05-28 00:00:00+00:00,BTC_USDT:USDT,38527.38,38888.35,34689.57,35670.99,832363.425
2021-05-29 00:00:00+00:00,BTC_USDT:USDT,35670.99,37375.0,33650.0,34611.94,733902.825
2021-05-30 00:00:00+00:00,BTC_USDT:USDT,34611.95,36501.0,33356.0,35651.81,511834.746
2021-05-31 00:00:00+00:00,BTC_USDT:USDT,35651.8,37500.0,34150.0,37243.38,635082.121
2021-06-01 00:00:00+00:00,BTC_USDT:USDT,37244.36,37893.76,35500.0,36693.41,590822.54
2021-06-02 00:00:00+00:00,BTC_USDT:USDT,36694.37,38232.99,35905.0,37569.99,441719.806
2021-06-03 00:00:00+00:00,BTC_USDT:USDT,37570.0,39470.0,37150.15,39247.4,507429.005
2021-06-04 00:00:00+00:00,BTC_USDT:USDT,39247.4,39297.35,35552.51,36828.03,700625.866
2021-06-05 00:00:00+00:00,BTC_USDT:USDT,36828.03,37900.49,34800.0,35498.62,631028.448
2021-06-06 00:00:00+00:00,BTC_USDT:USDT,35497.93,36521.16,35201.86,35801.71,443601.064
2021-06-07 00:00:00+00:00,BTC_USDT:USDT,35801.71,36820.0,33200.0,33550.96,636735.873
2021-06-08 00:00:00+00:00,BTC_USDT:USDT,33550.97,34061.57,30969.0,33372.58,976693.026
2021-06-09 00:00:00+00:00,BTC_USDT:USDT,33372.58,37511.31,32390.0,37368.45,1031014.0869999999
2021-06-10 00:00:00+00:00,BTC_USDT:USDT,37369.99,38489.0,35750.0,36669.66,803185.699
2021-06-11 00:00:00+00:00,BTC_USDT:USDT,36669.65,37679.54,35900.0,37300.42,586122.898
2021-06-12 00:00:00+00:00,BTC_USDT:USDT,37300.41,37432.95,34585.9,35537.05,623532.476
2021-06-13 00:00:00+00:00,BTC_USDT:USDT,35535.95,39374.18,34739.06,38993.65,647035.314
2021-06-14 00:00:00+00:00,BTC_USDT:USDT,38993.66,41000.0,38720.0,40489.1,704979.881
2021-06-15 00:00:00+00:00,BTC_USDT:USDT,40489.1,41413.0,39500.0,40132.86,632066.994
2021-06-16 00:00:00+00:00,BTC_USDT:USDT,40132.86,40495.0,38105.0,38344.97,673235.496
2021-06-17 00:00:00+00:00,BTC_USDT:USDT,38344.97,39565.0,37334.76,38060.71,603849.861
2021-06-18 00:00:00+00:00,BTC_USDT:USDT,38060.71,38198.0,35100.0,35811.41,790379.249
2021-06-19 00:00:00+00:00,BTC_USDT:USDT,35811.41,36471.8,34704.08,35483.0,642185.382
2021-06-20 00:00:00+00:00,BTC_USDT:USDT,35483.01,36155.0,33312.0,35588.64,829896.441
2021-06-21 00:00:00+00:00,BTC_USDT:USDT,35588.63,35746.28,31250.51,31606.0,1397330.662
2021-06-22 00:00:00+00:00,BTC_USDT:USDT,31606.0,33274.0,28780.01,32496.0,1531824.85
2021-06-23 00:00:00+00:00,BTC_USDT:USDT,32496.0,34867.77,31711.5,33649.0,960700.369
2021-06-24 00:00:00+00:00,BTC_USDT:USDT,33650.0,35406.74,32300.0,34644.64,774899.165
2021-06-25 00:00:00+00:00,BTC_USDT:USDT,34644.65,35500.0,31250.0,31568.07,1093051.375
2021-06-26 00:00:00+00:00,BTC_USDT:USDT,31569.18,32720.52,30120.0,32255.56,1091384.749
2021-06-27 00:00:00+00:00,BTC_USDT:USDT,32250.15,34762.0,31960.0,34687.71,897147.453
2021-06-28 00:00:00+00:00,BTC_USDT:USDT,34687.71,35279.38,33855.0,34487.22,706158.545
2021-06-29 00:00:00+00:00,BTC_USDT:USDT,34486.58,36623.0,34206.0,35911.26,806140.329
2021-06-30 00:00:00+00:00,BTC_USDT:USDT,35910.64,36089.96,34042.74,35031.39,719742.983
2021-07-01 00:00:00+00:00,BTC_USDT:USDT,35031.39,35044.98,32672.04,33489.96,758966.493
2021-07-02 00:00:00+00:00,BTC_USDT:USDT,33489.96,33960.0,32684.0,33760.94,664923.202
2021-07-03 00:00:00+00:00,BTC_USDT:USDT,33760.94,34948.16,33296.98,34652.94,510614.258
2021-07-04 00:00:00+00:00,BTC_USDT:USDT,34653.32,35955.55,34340.75,35280.16,451001.556
2021-07-05 00:00:00+00:00,BTC_USDT:USDT,35280.17,35281.55,33032.0,33672.72,736706.409
2021-07-06 00:00:00+00:00,BTC_USDT:USDT,33672.72,35120.0,33500.0,34206.01,644229.007
2021-07-07 00:00:00+00:00,BTC_USDT:USDT,34206.0,35089.56,33756.48,33845.64,456218.909
2021-07-08 00:00:00+00:00,BTC_USDT:USDT,33845.63,33910.0,32066.0,32852.04,650317.664
2021-07-09 00:00:00+00:00,BTC_USDT:USDT,32855.0,34100.0,32250.0,33805.01,485662.879
2021-07-10 00:00:00+00:00,BTC_USDT:USDT,33805.01,34248.58,33010.0,33497.98,410271.979
2021-07-11 00:00:00+00:00,BTC_USDT:USDT,33497.98,34629.62,33306.03,34253.81,343905.35
2021-07-12 00:00:00+00:00,BTC_USDT:USDT,34253.88,34662.73,32650.0,33070.87,502747.758
2021-07-13 00:00:00+00:00,BTC_USDT:USDT,33070.86,33336.0,32186.99,32709.09,466567.713
2021-07-14 00:00:00+00:00,BTC_USDT:USDT,32708.66,33176.47,31556.02,32803.01,521140.41
2021-07-15 00:00:00+00:00,BTC_USDT:USDT,32803.0,33170.0,31140.0,31866.43,539111.667
2021-07-16 00:00:00+00:00,BTC_USDT:USDT,31865.53,32245.0,31018.59,31382.95,516577.743
2021-07-17 00:00:00+00:00,BTC_USDT:USDT,31382.96,31945.0,31150.02,31496.65,422650.418
2021-07-18 00:00:00+00:00,BTC_USDT:USDT,31496.65,32435.93,31075.1,31767.0,412189.401
2021-07-19 00:00:00+00:00,BTC_USDT:USDT,31765.23,31890.0,30358.77,30823.62,486305.627
2021-07-20 00:00:00+00:00,BTC_USDT:USDT,30823.62,31050.0,29242.24,29775.9,602688.19
2021-07-21 00:00:00+00:00,BTC_USDT:USDT,29775.89,32883.9,29472.41,32120.0,787077.39
2021-07-22 00:00:00+00:00,BTC_USDT:USDT,32120.0,32583.48,31700.0,32268.11,397258.936
2021-07-23 00:00:00+00:00,BTC_USDT:USDT,32268.12,33650.0,31970.82,33634.46,404650.016
2021-07-24 00:00:00+00:00,BTC_USDT:USDT,33631.74,34471.0,33379.81,34230.0,376046.028
2021-07-25 00:00:00+00:00,BTC_USDT:USDT,34230.0,35400.0,33812.0,35370.66,404114.844
2021-07-26 00:00:00+00:00,BTC_USDT:USDT,35370.67,48168.6,35185.49,37218.09,1162332.857
2021-07-27 00:00:00+00:00,BTC_USDT:USDT,37218.09,39546.34,36384.31,39442.33,675104.157
2021-07-28 00:00:00+00:00,BTC_USDT:USDT,39448.06,40894.0,38753.0,40003.08,736196.234
2021-07-29 00:00:00+00:00,BTC_USDT:USDT,40003.08,40665.0,39203.83,40012.9,463917.872
2021-07-30 00:00:00+00:00,BTC_USDT:USDT,40012.89,42316.6,38320.0,42203.25,561474.309
2021-07-31 00:00:00+00:00,BTC_USDT:USDT,42202.6,42494.0,41030.19,41448.11,381521.899
2021-08-01 00:00:00+00:00,BTC_USDT:USDT,41448.1,42614.98,39350.4,39846.78,487529.044
2021-08-02 00:00:00+00:00,BTC_USDT:USDT,39846.78,40450.0,38658.0,39147.48,451872.128
2021-08-03 00:00:00+00:00,BTC_USDT:USDT,39147.47,39774.93,37600.0,38203.26,517219.517
2021-08-04 00:00:00+00:00,BTC_USDT:USDT,38201.33,39975.32,37500.0,39731.31,479560.473
2021-08-05 00:00:00+00:00,BTC_USDT:USDT,39731.31,41350.0,37291.0,40882.4,746249.712
2021-08-06 00:00:00+00:00,BTC_USDT:USDT,40882.39,43400.0,39849.82,42825.43,653451.154
2021-08-07 00:00:00+00:00,BTC_USDT:USDT,42825.43,44753.01,42395.2,44601.11,583750.891
2021-08-08 00:00:00+00:00,BTC_USDT:USDT,44601.11,45350.0,43265.0,43787.71,553684.698
2021-08-09 00:00:00+00:00,BTC_USDT:USDT,43787.71,46483.0,42785.0,46259.7,626220.503
2021-08-10 00:00:00+00:00,BTC_USDT:USDT,46259.7,46800.0,44670.05,45589.99,460478.861
2021-08-11 00:00:00+00:00,BTC_USDT:USDT,45589.99,46754.27,45354.0,45522.12,390660.571
2021-08-12 00:00:00+00:00,BTC_USDT:USDT,45522.13,46226.67,43800.0,44385.09,468276.056
2021-08-13 00:00:00+00:00,BTC_USDT:USDT,44385.09,47980.69,44208.88,47792.52,438025.46
2021-08-14 00:00:00+00:00,BTC_USDT:USDT,47792.52,48300.0,46000.0,47083.74,374368.796
2021-08-15 00:00:00+00:00,BTC_USDT:USDT,47083.75,47388.75,45480.0,47006.02,370950.80700000003
2021-08-16 00:00:00+00:00,BTC_USDT:USDT,47006.02,48074.23,45682.03,45926.23,412537.605
2021-08-17 00:00:00+00:00,BTC_USDT:USDT,45926.23,47194.0,44412.01,44704.84,474316.4
2021-08-18 00:00:00+00:00,BTC_USDT:USDT,44704.85,46050.0,44227.32,44714.09,395836.158
2021-08-19 00:00:00+00:00,BTC_USDT:USDT,44714.09,47100.0,43938.38,46772.0,439402.162
2021-08-20 00:00:00+00:00,BTC_USDT:USDT,46772.0,49500.0,46650.0,49332.74,401499.081
2021-08-21 00:00:00+00:00,BTC_USDT:USDT,49332.99,49833.0,48250.0,48848.29,347594.451
2021-08-22 00:00:00+00:00,BTC_USDT:USDT,48846.11,49556.2,48075.81,49273.28,294672.223
2021-08-23 00:00:00+00:00,BTC_USDT:USDT,49273.28,50600.0,49075.01,49523.91,355733.496
2021-08-24 00:00:00+00:00,BTC_USDT:USDT,49523.23,49888.88,47600.0,47719.36,398682.002
2021-08-25 00:00:00+00:00,BTC_USDT:USDT,47719.37,49297.8,47130.57,48992.65,389100.384
2021-08-26 00:00:00+00:00,BTC_USDT:USDT,48992.65,49380.0,46280.0,46853.06,475183.123
2021-08-27 00:00:00+00:00,BTC_USDT:USDT,46854.22,49220.0,46359.97,49083.98,403667.012
2021-08-28 00:00:00+00:00,BTC_USDT:USDT,49082.13,49333.0,48395.65,48931.99,222793.024
2021-08-29 00:00:00+00:00,BTC_USDT:USDT,48931.99,49769.2,47741.31,48795.41,315105.499
2021-08-30 00:00:00+00:00,BTC_USDT:USDT,48795.42,48916.25,46876.49,47024.7,351830.754
2021-08-31 00:00:00+00:00,BTC_USDT:USDT,47024.69,48298.0,46731.03,47150.32,365548.209
2021-09-01 00:00:00+00:00,BTC_USDT:USDT,47150.32,49160.79,46550.99,48842.94,350108.374
2021-09-02 00:00:00+00:00,BTC_USDT:USDT,48842.93,50420.0,48631.2,49299.14,361863.055
2021-09-03 00:00:00+00:00,BTC_USDT:USDT,49299.14,51111.0,48333.0,50027.08,430326.386
2021-09-04 00:00:00+00:00,BTC_USDT:USDT,50027.09,50582.08,49360.0,49940.74,274956.842
2021-09-05 00:00:00+00:00,BTC_USDT:USDT,49942.2,51950.0,49462.59,51799.57,288984.124
2021-09-06 00:00:00+00:00,BTC_USDT:USDT,51799.56,52830.0,51040.0,52683.97,297734.284
2021-09-07 00:00:00+00:00,BTC_USDT:USDT,52683.98,52950.0,42088.0,46864.39,764140.139
2021-09-08 00:00:00+00:00,BTC_USDT:USDT,46864.38,47347.0,44431.0,46062.29,435803.011
2021-09-09 00:00:00+00:00,BTC_USDT:USDT,46060.02,47400.0,45500.0,46413.88,309015.75
2021-09-10 00:00:00+00:00,BTC_USDT:USDT,46413.88,47037.5,44120.0,44860.83,343533.069
2021-09-11 00:00:00+00:00,BTC_USDT:USDT,44860.83,45999.0,44737.4,45193.78,194144.115
2021-09-12 00:00:00+00:00,BTC_USDT:USDT,45194.19,46512.2,44746.51,46046.73,223534.63
2021-09-13 00:00:00+00:00,BTC_USDT:USDT,46048.02,46933.89,43323.93,44975.96,448942.068
2021-09-14 00:00:00+00:00,BTC_USDT:USDT,44975.96,47272.98,44692.9,47087.18,277925.721
